Тернопіль,Львів,156
Чернігів,Житомир,524
Івано-Франківськ,Рівне,331
Миколаїв,Київ,345
Чернівці,Івано-Франківськ,657
Тернопіль,Одеса,215
Вінниця,Чернігів,450
Дніпро,Чернігів,96
Суми,Київ,533
Івано-Франківськ,Полтава,342
Херсон,Полтава,149
Харків,Київ,674
Одеса,Запоріжжя,689
Вінниця,Тернопіль,601
Івано-Франківськ,Вінниця,223
Чернівці,Житомир,515
Одеса,Вінниця,87
Суми,Рівне,452
Харків,Тернопіль,458
Чернівці,Вінниця,95
Дніпро,Полтава,227
Полтава,Одеса,273
Дніпро,Київ,176
Луцьк,Запоріжжя,354
Запоріжжя,Полтава,427
Львів,Харків,217
Дніпро,Полтава,450
Чернівці,Полтава,603
Полтава,Дніпро,100
Миколаїв,Херсон,299
Чернігів,Дніпро,342
Дніпро,Житомир,528
Кропивницький,Київ,353
Рівне,Івано-Франківськ,185
Львів,Житомир,658
Запоріжжя,Полтава,138
Львів,Івано-Франківськ,242
Івано-Франківськ,Одеса,444
Київ,Рівне,94
Харків,Одеса,643
Суми,Чернівці,345
Полтава,Херсон,646
Миколаїв,Львів,251
Миколаїв,Суми,455
Ужгород,Житомир,435
Чернігів,Рівне,282
Львів,Луцьк,483
Львів,Ужгород,640
Вінниця,Житомир,172
Дніпро,Запоріжжя,140
Чернівці,Львів,704
Тернопіль,Херсон,212
Дніпро,Одеса,123
Чернівці,Тернопіль,71
Суми,Миколаїв,573
Київ,Одеса,348
Полтава,Харків,568
Івано-Франківськ,Ужгород,101
Ужгород,Суми,284
Львів,Полтава,250
Кропивницький,Київ,252
Рівне,Полтава,115
Дніпро,Луцьк,319
Тернопіль,Миколаїв,477
Львів,Рівне,255
Рівне,Херсон,423
Чернівці,Львів,497
Суми,Одеса,590
Рівне,Запоріжжя,526
Тернопіль,Львів,695
Запоріжжя,Рівне,104
Житомир,Львів,243
Херсон,Львів,132
Рівне,Луцьк,532
Чернігів,Дніпро,183
Луцьк,Полтава,223
Кропивницький,Харків,449
Ужгород,Одеса,378
Запоріжжя,Івано-Франківськ,181
Суми,Чернівці,278
Полтава,Чернівці,562
Кропивницький,Київ,636
Чернігів,Івано-Франківськ,242
Київ,Кропивницький,419
Ужгород,Рівне,653
Житомир,Тернопіль,667
Львів,Одеса,670
Львів,Запоріжжя,260
Одеса,Івано-Франківськ,242
Миколаїв,Дніпро,71
Полтава,Кропивницький,187
Львів,Ужгород,338
Одеса,Запоріжжя,440
Кропивницький,Тернопіль,212
Вінниця,Полтава,333
Чернігів,Дніпро,359
Одеса,Вінниця,546
Ужгород,Тернопіль,532
Житомир,Одеса,421
Івано-Франківськ,Одеса,110
Ужгород,Київ,369
Тернопіль,Запоріжжя,233
Житомир,Запоріжжя,705
Чернівці,Запоріжжя,330
Одеса,Вінниця,390
Дніпро,Рівне,363
Чернігів,Харків,405
Ужгород,Запоріжжя,166
Одеса,Луцьк,305
Тернопіль,Чернівці,281
Київ,Дніпро,143
Вінниця,Луцьк,702
Львів,Харків,701
Полтава,Миколаїв,659
Вінниця,Миколаїв,71
Дніпро,Львів,367
Суми,Харків,417
Тернопіль,Рівне,317
Харків,Херсон,366
Вінниця,Житомир,63
Вінниця,Чернівці,267
Одеса,Чернівці,661
Харків,Кропивницький,224
Рівне,Запоріжжя,505
Полтава,Суми,496
Вінниця,Полтава,181
Дніпро,Кропивницький,215
Чернігів,Харків,604
Дніпро,Рівне,87
Суми,Житомир,512
Кропивницький,Тернопіль,632
Ужгород,Чернівці,422
Ужгород,Запоріжжя,95
Львів,Луцьк,390
Івано-Франківськ,Львів,311
Миколаїв,Тернопіль,496
Одеса,Миколаїв,544
Вінниця,Одеса,535
Одеса,Івано-Франківськ,242
Харків,Київ,615
Суми,Чернівці,463
Львів,Тернопіль,129
Івано-Франківськ,Ужгород,266
Івано-Франківськ,Чернігів,429
Луцьк,Рівне,667
Кропивницький,Дніпро,648
Чернігів,Миколаїв,483
Вінниця,Львів,679
Харків,Львів,302
Рівне,Чернівці,292
Тернопіль,Дніпро,650
Запоріжжя,Львів,478
Житомир,Херсон,714
Тернопіль,Кропивницький,70
Суми,Житомир,154
Вінниця,Миколаїв,285
Львів,Одеса,171
Луцьк,Рівне,584
Івано-Франківськ,Ужгород,188
Дніпро,Ужгород,470
Ужгород,Чернігів,66
Херсон,Харків,619
Херсон,Миколаїв,269
Житомир,Харків,527
Одеса,Миколаїв,490
Суми,Дніпро,194
Чернігів,Луцьк,643
Кропивницький,Чернігів,68
Одеса,Житомир,577
Тернопіль,Львів,564
Київ,Кропивницький,630
Херсон,Рівне,457
Житомир,Миколаїв,714
Чернігів,Одеса,329
Кропивницький,Івано-Франківськ,218
Луцьк,Полтава,343
Миколаїв,Харків,389
Миколаїв,Житомир,624
Чернівці,Житомир,626
Кропивницький,Рівне,292
Полтава,Суми,399
Київ,Дніпро,261
Запоріжжя,Миколаїв,371
Полтава,Рівне,398
Київ,Дніпро,432
Ужгород,Вінниця,490
Тернопіль,Львів,455
Вінниця,Кропивницький,456
Житомир,Чернівці,638
Луцьк,Дніпро,601
Полтава,Чернівці,193
Чернівці,Тернопіль,546
Вінниця,Кропивницький,409
Рівне,Житомир,707
Тернопіль,Полтава,371
Харків,Кропивницький,703
Миколаїв,Кропивницький,90
Київ,Чернігів,547
Вінниця,Луцьк,195
Запоріжжя,Луцьк,687
Дніпро,Миколаїв,645
Дніпро,Луцьк,571
Тернопіль,Запоріжжя,555
Івано-Франківськ,Харків,67
Миколаїв,Луцьк,471
Запоріжжя,Суми,481
Полтава,Чернігів,295
Тернопіль,Ужгород,197
Львів,Тернопіль,634
Одеса,Полтава,359
Тернопіль,Київ,717
Тернопіль,Миколаїв,469
Житомир,Вінниця,371
Херсон,Ужгород,485
Чернігів,Київ,397
Львів,Чернівці,78
Дніпро,Полтава,440
Чернігів,Запоріжжя,568
Луцьк,Харків,315
Чернівці,Київ,81
Івано-Франківськ,Одеса,495
Запоріжжя,Вінниця,352
Одеса,Тернопіль,354
Херсон,Суми,162
Полтава,Вінниця,645
Ужгород,Запоріжжя,360
Чернівці,Вінниця,720
Житомир,Чернігів,377
Дніпро,Луцьк,501
Полтава,Київ,549
Кропивницький,Дніпро,256
Луцьк,Івано-Франківськ,148
Чернівці,Чернігів,347
Київ,Харків,374
Львів,Луцьк,428
Миколаїв,Чернігів,495
Суми,Київ,199
Луцьк,Рівне,712
Суми,Миколаїв,260
Луцьк,Івано-Франківськ,203
Рівне,Запоріжжя,332
Миколаїв,Суми,561
Львів,Ужгород,443
Ужгород,Запоріжжя,409
Луцьк,Вінниця,336
Дніпро,Львів,500
Дніпро,Рівне,554
Луцьк,Вінниця,574
Чернігів,Ужгород,650
Житомир,Львів,587
Чернігів,Миколаїв,224
Тернопіль,Полтава,304
Луцьк,Житомир,401
Чернігів,Чернівці,684
Дніпро,Київ,126
Рівне,Миколаїв,551
Харків,Тернопіль,703
Рівне,Миколаїв,576
Київ,Тернопіль,637
Полтава,Харків,203
Запоріжжя,Тернопіль,456
Херсон,Луцьк,179
Тернопіль,Одеса,634
Львів,Вінниця,147
Ужгород,Луцьк,263
Ужгород,Івано-Франківськ,196
Івано-Франківськ,Запоріжжя,484
Чернівці,Ужгород,608
Полтава,Тернопіль,595
Дніпро,Житомир,369
Запоріжжя,Чернігів,671
Полтава,Харків,591
Вінниця,Львів,237
Харків,Херсон,483
Дніпро,Запоріжжя,221
Івано-Франківськ,Дніпро,410
Суми,Івано-Франківськ,368
Чернівці,Полтава,633
Івано-Франківськ,Запоріжжя,644
Вінниця,Кропивницький,505
Суми,Київ,262
Кропивницький,Вінниця,709
Суми,Чернівці,401
Харків,Тернопіль,517
Київ,Полтава,358
Ужгород,Луцьк,110
Херсон,Чернівці,531
Херсон,Миколаїв,662
Київ,Вінниця,551
Житомир,Кропивницький,664
Харків,Дніпро,562
Київ,Запоріжжя,175
Харків,Тернопіль,179
Одеса,Київ,434
Харків,Дніпро,180
Суми,Вінниця,434
Миколаїв,Івано-Франківськ,106
Миколаїв,Суми,244
Чернівці,Київ,704
Івано-Франківськ,Чернігів,591
Суми,Кропивницький,243
Херсон,Миколаїв,329
Миколаїв,Рівне,608
Київ,Запоріжжя,235
Чернівці,Полтава,296
Вінниця,Запоріжжя,71
Івано-Франківськ,Луцьк,287
Чернігів,Ужгород,392
Чернігів,Чернівці,305
Полтава,Одеса,179
Чернігів,Рівне,688
Луцьк,Чернігів,312
Тернопіль,Запоріжжя,442
Львів,Полтава,714
Ужгород,Запоріжжя,695
Чернігів,Кропивницький,136
Одеса,Львів,366
Вінниця,Чернігів,247
Полтава,Тернопіль,719
Херсон,Полтава,494
Вінниця,Луцьк,171
Дніпро,Львів,595
Львів,Тернопіль,65
Львів,Херсон,390
Тернопіль,Херсон,353
Херсон,Івано-Франківськ,640
Львів,Запоріжжя,410
Житомир,Кропивницький,358
Ужгород,Кропивницький,268
Харків,Херсон,181
Запоріжжя,Суми,458
Рівне,Запоріжжя,133
Суми,Кропивницький,88
Львів,Дніпро,93
Одеса,Львів,183
Суми,Дніпро,256
Чернівці,Дніпро,322
Чернівці,Львів,344
Полтава,Дніпро,624
Запоріжжя,Полтава,263
Чернівці,Запоріжжя,304
Рівне,Одеса,395
Херсон,Харків,178
Миколаїв,Житомир,388
Чернігів,Суми,624
Чернівці,Харків,152
Полтава,Луцьк,708
Рівне,Запоріжжя,353
Чернівці,Житомир,427
Чернівці,Житомир,175
Суми,Запоріжжя,306
Миколаїв,Чернівці,444
Вінниця,Київ,340
Івано-Франківськ,Кропивницький,221
Запоріжжя,Херсон,129
Суми,Чернівці,441
Вінниця,Чернігів,698
Житомир,Суми,80
Харків,Ужгород,182
Кропивницький,Івано-Франківськ,215
Львів,Вінниця,693
Херсон,Миколаїв,293
Чернігів,Вінниця,412
Івано-Франківськ,Тернопіль,602
Харків,Чернівці,212
Житомир,Херсон,215
Київ,Тернопіль,277
Ужгород,Херсон,258
Житомир,Дніпро,476
Кропивницький,Чернівці,597
Запоріжжя,Одеса,357
Херсон,Івано-Франківськ,230
Київ,Дніпро,338
Дніпро,Львів,461
Чернігів,Чернівці,344
Львів,Київ,484
Херсон,Суми,420
Полтава,Миколаїв,658
Львів,Запоріжжя,71
Чернігів,Миколаїв,539
Дніпро,Івано-Франківськ,510
Львів,Суми,539
Вінниця,Рівне,498
Чернігів,Вінниця,198
Миколаїв,Чернівці,261
Житомир,Тернопіль,134
Дніпро,Чернівці,463
Івано-Франківськ,Луцьк,570
Вінниця,Рівне,499
Івано-Франківськ,Одеса,215
Ужгород,Миколаїв,101
Київ,Рівне,647
Харків,Суми,332
Луцьк,Полтава,542
Суми,Запоріжжя,296
Одеса,Чернівці,220
Ужгород,Запоріжжя,491
Київ,Луцьк,529
Дніпро,Житомир,431
Чернігів,Чернівці,102
Київ,Чернігів,329
Ужгород,Дніпро,384
Чернівці,Миколаїв,199
Суми,Рівне,631
Одеса,Кропивницький,306
Суми,Луцьк,277
Луцьк,Вінниця,533
Львів,Рівне,335
Дніпро,Вінниця,658
Кропивницький,Одеса,324
Кропивницький,Ужгород,101
Київ,Одеса,107
Харків,Херсон,306
Львів,Рівне,331
Кропивницький,Тернопіль,509
Вінниця,Херсон,575
Кропивницький,Львів,98
Чернігів,Житомир,200
Луцьк,Запоріжжя,622
Дніпро,Херсон,156
Суми,Запоріжжя,185
Чернівці,Житомир,320
Житомир,Ужгород,521
Одеса,Львів,314
Дніпро,Харків,254
Івано-Франківськ,Житомир,675
Івано-Франківськ,Херсон,452
Чернігів,Миколаїв,218
Дніпро,Харків,486
Суми,Дніпро,530
Полтава,Херсон,95
Кропивницький,Тернопіль,262
Херсон,Суми,505
Чернівці,Львів,641
Херсон,Полтава,367
Запоріжжя,Київ,207
Миколаїв,Запоріжжя,540
Тернопіль,Дніпро,543
Луцьк,Миколаїв,513
Луцьк,Херсон,177
Дніпро,Житомир,392
Миколаїв,Запоріжжя,162
Херсон,Харків,175
Рівне,Тернопіль,648
Київ,Львів,444
Кропивницький,Дніпро,385
Житомир,Чернігів,307
Дніпро,Тернопіль,582
Тернопіль,Одеса,166
Одеса,Херсон,445
Харків,Полтава,670
Запоріжжя,Тернопіль,168
Чернігів,Чернівці,199
Полтава,Ужгород,698
Полтава,Ужгород,521
Полтава,Харків,64
Миколаїв,Ужгород,386
Миколаїв,Тернопіль,575
Чернівці,Вінниця,230
Вінниця,Харків,277
Житомир,Запоріжжя,602
Херсон,Львів,546
Миколаїв,Ужгород,509
Полтава,Чернігів,72
Кропивницький,Чернівці,174
Рівне,Київ,261
Суми,Миколаїв,333
Харків,Миколаїв,588
Івано-Франківськ,Луцьк,273
Запоріжжя,Київ,609
Херсон,Полтава,277
Харків,Чернівці,83
Івано-Франківськ,Ужгород,278
Рівне,Ужгород,81
Рівне,Тернопіль,382
Рівне,Луцьк,511
Дніпро,Рівне,428
Луцьк,Суми,546
Івано-Франківськ,Вінниця,527
Чернівці,Львів,669
Житомир,Ужгород,316
Чернівці,Київ,605
Суми,Херсон,640
Львів,Чернігів,156
Тернопіль,Івано-Франківськ,604
Івано-Франківськ,Полтава,206
Одеса,Чернігів,267
Львів,Суми,393
Ужгород,Вінниця,256
Луцьк,Одеса,639
Кропивницький,Дніпро,118
Запоріжжя,Рівне,336
Вінниця,Чернівці,355
Чернівці,Рівне,90
Херсон,Суми,679
Ужгород,Полтава,510
Київ,Чернівці,349
Луцьк,Кропивницький,109
Чернівці,Одеса,311
Кропивницький,Тернопіль,159
Суми,Київ,358
Харків,Херсон,414
Кропивницький,Херсон,659
Тернопіль,Суми,207
Львів,Полтава,706
Харків,Київ,687
Суми,Київ,321
Ужгород,Запоріжжя,67
Київ,Чернігів,142
Львів,Чернігів,185
Чернігів,Тернопіль,371
Миколаїв,Суми,499
Дніпро,Полтава,465
Житомир,Чернігів,355
Кропивницький,Рівне,244
Ужгород,Житомир,544
Київ,Івано-Франківськ,174
Львів,Ужгород,176
Чернівці,Суми,101
Луцьк,Херсон,658
Одеса,Львів,444
Харків,Одеса,144
Полтава,Запоріжжя,357
Ужгород,Івано-Франківськ,121
Запоріжжя,Миколаїв,669
Херсон,Запоріжжя,156
Луцьк,Житомир,371
Запоріжжя,Чернігів,547
Полтава,Одеса,676
Івано-Франківськ,Львів,390
Запоріжжя,Луцьк,360
Полтава,Ужгород,286
Київ,Івано-Франківськ,311
Харків,Кропивницький,86
Полтава,Ужгород,408
Житомир,Суми,606
Одеса,Миколаїв,444
Київ,Житомир,577
Ужгород,Чернігів,211
Миколаїв,Полтава,399
Кропивницький,Івано-Франківськ,539
Одеса,Чернівці,337
Херсон,Запоріжжя,325
Чернівці,Тернопіль,149
Київ,Івано-Франківськ,383
Житомир,Івано-Франківськ,92
Дніпро,Кропивницький,711
Одеса,Ужгород,407
Одеса,Запоріжжя,79
Запоріжжя,Рівне,692
Полтава,Харків,215
Львів,Житомир,693
Одеса,Житомир,66
Суми,Харків,286
Луцьк,Кропивницький,177
Херсон,Чернігів,347
Одеса,Херсон,667
Рівне,Запоріжжя,467
Івано-Франківськ,Луцьк,611
Миколаїв,Львів,301
Львів,Житомир,573
Тернопіль,Київ,169
Чернівці,Дніпро,333
Тернопіль,Полтава,183
Суми,Одеса,426
Запоріжжя,Тернопіль,339
Львів,Кропивницький,373
Вінниця,Одеса,226
Рівне,Івано-Франківськ,513
Суми,Житомир,707
Харків,Кропивницький,256
Миколаїв,Луцьк,211
Миколаїв,Київ,446
Київ,Вінниця,207
Одеса,Дніпро,287
Житомир,Кропивницький,563
Київ,Дніпро,262
Львів,Рівне,185
Київ,Чернівці,597
Чернігів,Одеса,396
Чернігів,Ужгород,171
Суми,Тернопіль,461
Тернопіль,Дніпро,171
Рівне,Миколаїв,224
Дніпро,Миколаїв,209
Рівне,Ужгород,444
Рівне,Київ,165
Львів,Одеса,668
Ужгород,Херсон,309
Чернігів,Львів,379
Полтава,Суми,149
Івано-Франківськ,Херсон,319
Запоріжжя,Ужгород,440
Одеса,Івано-Франківськ,262
Кропивницький,Одеса,360
Івано-Франківськ,Рівне,624
Одеса,Івано-Франківськ,407
Чернівці,Херсон,218
Кропивницький,Київ,462
Київ,Кропивницький,594
Луцьк,Вінниця,215
Київ,Харків,121
Київ,Тернопіль,540
Одеса,Чернігів,221
Луцьк,Львів,622
Чернігів,Одеса,363
Кропивницький,Чернігів,178
Запоріжжя,Житомир,582
Львів,Вінниця,510
Київ,Чернігів,231
Ужгород,Тернопіль,185
Миколаїв,Чернівці,604
Чернівці,Рівне,331
Харків,Тернопіль,172
Полтава,Миколаїв,490
Львів,Харків,289
Кропивницький,Чернівці,503
Вінниця,Львів,486
Житомир,Полтава,619
Миколаїв,Дніпро,523
Запоріжжя,Київ,488
Запоріжжя,Одеса,674
Рівне,Чернівці,615
Луцьк,Ужгород,612
Львів,Житомир,189
Львів,Житомир,481
Суми,Житомир,491
Тернопіль,Київ,317
Чернігів,Рівне,257
Львів,Луцьк,159
Кропивницький,Полтава,133
Львів,Кропивницький,561
Луцьк,Суми,558
Чернівці,Львів,255
Харків,Житомир,625
Полтава,Кропивницький,406
Житомир,Ужгород,568
Полтава,Кропивницький,571
Одеса,Полтава,237
Кропивницький,Київ,338
Київ,Одеса,145
Чернігів,Миколаїв,415
Луцьк,Одеса,307
Запоріжжя,Суми,161
Івано-Франківськ,Київ,715
Івано-Франківськ,Луцьк,333
Львів,Ужгород,338
Кропивницький,Миколаїв,267
Запоріжжя,Одеса,232
Херсон,Тернопіль,341
Львів,Житомир,411
Тернопіль,Дніпро,384
Тернопіль,Харків,249
Полтава,Ужгород,682
Запоріжжя,Вінниця,432
Київ,Львів,573
Миколаїв,Херсон,136
Вінниця,Дніпро,454
Харків,Запоріжжя,556
Ужгород,Львів,636
Миколаїв,Луцьк,170
Львів,Вінниця,207
Запоріжжя,Луцьк,659
Кропивницький,Київ,478
Чернівці,Івано-Франківськ,503
Полтава,Луцьк,171
Рівне,Львів,427
Ужгород,Полтава,332
Харків,Кропивницький,134
Дніпро,Львів,257
Миколаїв,Кропивницький,359
Луцьк,Івано-Франківськ,677
Івано-Франківськ,Кропивницький,138
Львів,Рівне,309
Київ,Миколаїв,541
Херсон,Суми,369
Ужгород,Харків,175
Ужгород,Івано-Франківськ,556
Харків,Житомир,426
Житомир,Луцьк,539
Тернопіль,Кропивницький,128
Чернівці,Чернігів,505
Житомир,Кропивницький,71
Рівне,Запоріжжя,81
Львів,Тернопіль,512
Одеса,Харків,399
Суми,Вінниця,571
Кропивницький,Луцьк,635
Чернігів,Одеса,336
Одеса,Херсон,570
Рівне,Одеса,132
Івано-Франківськ,Чернівці,434
Тернопіль,Херсон,250
Херсон,Рівне,594
Ужгород,Одеса,253
Житомир,Луцьк,448
Суми,Кропивницький,510
Одеса,Івано-Франківськ,272
Тернопіль,Львів,680
Херсон,Чернівці,447
Івано-Франківськ,Вінниця,619
Івано-Франківськ,Запоріжжя,378
Херсон,Кропивницький,444
Суми,Одеса,271
Тернопіль,Чернігів,352
Миколаїв,Запоріжжя,424
Миколаїв,Дніпро,608
Суми,Херсон,300
Полтава,Херсон,120
Чернігів,Київ,166
Житомир,Запоріжжя,677
Івано-Франківськ,Вінниця,609
Полтава,Одеса,446
Івано-Франківськ,Херсон,576
Миколаїв,Київ,502
Дніпро,Полтава,265
Житомир,Луцьк,466
Київ,Суми,558
Вінниця,Київ,667
Суми,Житомир,214
Чернівці,Вінниця,101
Вінниця,Чернігів,597
Суми,Житомир,386
Вінниця,Івано-Франківськ,481
Суми,Миколаїв,507
Кропивницький,Харків,622
Житомир,Херсон,328
Львів,Кропивницький,439
Миколаїв,Чернігів,357
Дніпро,Запоріжжя,171
Рівне,Одеса,171
Миколаїв,Чернівці,513
Рівне,Дніпро,376
Луцьк,Дніпро,635
Львів,Житомир,269
Рівне,Чернігів,624
Рівне,Чернівці,357
Київ,Луцьк,684
Кропивницький,Одеса,105
Полтава,Вінниця,316
Кропивницький,Житомир,500
Житомир,Запоріжжя,659
Житомир,Одеса,384
Тернопіль,Вінниця,103
Дніпро,Луцьк,552
Івано-Франківськ,Ужгород,134
Суми,Луцьк,377
Ужгород,Миколаїв,549
Запоріжжя,Луцьк,681
Житомир,Запоріжжя,199
Ужгород,Полтава,463
Рівне,Київ,355
Івано-Франківськ,Запоріжжя,284
Тернопіль,Одеса,702
Вінниця,Запоріжжя,342
Чернігів,Кропивницький,460
Тернопіль,Житомир,713
Херсон,Дніпро,171
Суми,Київ,594
Житомир,Чернігів,380
Одеса,Львів,370
Чернігів,Львів,616
Житомир,Львів,593
Луцьк,Одеса,497
Запоріжжя,Вінниця,362
Львів,Житомир,555
Житомир,Одеса,698
Житомир,Дніпро,179
Ужгород,Тернопіль,311
Запоріжжя,Харків,472
Чернівці,Київ,170
Івано-Франківськ,Ужгород,595
Миколаїв,Херсон,380
Чернівці,Херсон,226
Рівне,Вінниця,679
Рівне,Житомир,634
Чернігів,Київ,684
Чернівці,Рівне,256
Дніпро,Полтава,63
Луцьк,Вінниця,318
Херсон,Луцьк,588
Дніпро,Миколаїв,103
Полтава,Кропивницький,512
Чернівці,Чернігів,562
Рівне,Львів,380
Тернопіль,Ужгород,314
Кропивницький,Чернівці,97
Чернівці,Чернігів,404
Вінниця,Херсон,208
Одеса,Дніпро,504
Рівне,Полтава,70
Рівне,Чернівці,710
Львів,Миколаїв,277
Київ,Житомир,430
Суми,Івано-Франківськ,597
Запоріжжя,Херсон,121
Херсон,Харків,273
Львів,Дніпро,69
Чернівці,Запоріжжя,179
Полтава,Івано-Франківськ,94
Кропивницький,Житомир,389
Луцьк,Харків,401
Житомир,Чернівці,380
Суми,Житомир,444
Запоріжжя,Херсон,390
Дніпро,Кропивницький,240
Чернівці,Херсон,185
Чернівці,Кропивницький,371
Суми,Кропивницький,462
Тернопіль,Житомир,287
Івано-Франківськ,Вінниця,352
Дніпро,Житомир,218
Суми,Полтава,367
Дніпро,Херсон,519
Чернівці,Кропивницький,195
Івано-Франківськ,Харків,516
Кропивницький,Житомир,419
Ужгород,Луцьк,64
Херсон,Івано-Франківськ,463
Кропивницький,Івано-Франківськ,253
Вінниця,Харків,364
Івано-Франківськ,Миколаїв,228
Чернівці,Запоріжжя,474
Житомир,Івано-Франківськ,538
Чернігів,Рівне,363
Миколаїв,Житомир,263
Полтава,Суми,272
Івано-Франківськ,Житомир,575
Херсон,Рівне,489
Чернігів,Ужгород,600
Запоріжжя,Рівне,615
Ужгород,Івано-Франківськ,527
Житомир,Ужгород,337
Луцьк,Київ,267
Полтава,Чернівці,639
Одеса,Херсон,220
Запоріжжя,Полтава,100
Полтава,Львів,366
Житомир,Херсон,163
Тернопіль,Суми,692
Миколаїв,Вінниця,427
Херсон,Ужгород,151
Рівне,Чернігів,531
Запоріжжя,Чернівці,719
Рівне,Вінниця,347
Харків,Суми,370
Харків,Рівне,582
Запоріжжя,Тернопіль,640
Херсон,Житомир,561
Ужгород,Івано-Франківськ,646
Івано-Франківськ,Київ,592
Чернігів,Тернопіль,131
Суми,Житомир,607
Ужгород,Рівне,293
Луцьк,Херсон,124
Суми,Ужгород,433
Миколаїв,Запоріжжя,363
Житомир,Львів,260
Івано-Франківськ,Запоріжжя,581
Луцьк,Івано-Франківськ,698
Полтава,Харків,282
Полтава,Львів,262
Харків,Київ,188
Дніпро,Луцьк,150
Рівне,Харків,551
Миколаїв,Житомир,543
Полтава,Чернівці,240
Херсон,Київ,222
Харків,Луцьк,98
Рівне,Луцьк,130
Вінниця,Миколаїв,696
Чернівці,Одеса,465
Ужгород,Івано-Франківськ,441
Рівне,Житомир,215
Харків,Вінниця,292
Херсон,Миколаїв,531
Дніпро,Луцьк,153
Луцьк,Миколаїв,567
Полтава,Рівне,680
Тернопіль,Вінниця,283
Львів,Суми,72
Чернігів,Харків,165
Дніпро,Полтава,516
Херсон,Кропивницький,296
Харків,Полтава,437
Одеса,Рівне,191
Вінниця,Херсон,492
Житомир,Дніпро,367
Житомир,Луцьк,629
Суми,Львів,440
Харків,Тернопіль,508
Харків,Одеса,553
Чернівці,Луцьк,222
Рівне,Житомир,403
Тернопіль,Суми,398
Одеса,Тернопіль,432
Київ,Дніпро,651
Харків,Рівне,527
Херсон,Дніпро,265
Харків,Київ,449
Тернопіль,Дніпро,541
Тернопіль,Івано-Франківськ,709
Запоріжжя,Дніпро,138
Рівне,Полтава,410
Одеса,Дніпро,95
Тернопіль,Херсон,434
Одеса,Івано-Франківськ,614
Луцьк,Чернівці,519
Суми,Вінниця,575
Львів,Чернівці,442
Житомир,Запоріжжя,683
Івано-Франківськ,Чернівці,690
Запоріжжя,Одеса,195
Чернівці,Луцьк,639
Чернівці,Харків,631
Харків,Миколаїв,627
Житомир,Суми,471
Вінниця,Київ,311
Львів,Тернопіль,155
Суми,Миколаїв,373
Львів,Тернопіль,352
Вінниця,Херсон,555
Кропивницький,Суми,235
Рівне,Полтава,426
Вінниця,Кропивницький,116
Чернівці,Чернігів,417
Полтава,Суми,561
Житомир,Вінниця,476
Львів,Одеса,623
Рівне,Київ,182
Миколаїв,Полтава,245
Львів,Полтава,663
Вінниця,Житомир,561
Запоріжжя,Дніпро,237
Запоріжжя,Чернігів,490
Полтава,Харків,686
Полтава,Чернігів,429
Львів,Миколаїв,623
Суми,Тернопіль,525
Чернівці,Луцьк,97
Херсон,Одеса,612
Миколаїв,Львів,351
Кропивницький,Чернігів,290
Полтава,Івано-Франківськ,610
Луцьк,Суми,468
Вінниця,Івано-Франківськ,493
Харків,Тернопіль,550
Суми,Дніпро,578
Суми,Чернівці,669
Одеса,Запоріжжя,91
Житомир,Луцьк,190
Суми,Вінниця,360
Вінниця,Чернівці,453
Івано-Франківськ,Одеса,486
Ужгород,Чернівці,605
Львів,Київ,212
Житомир,Ужгород,607
Полтава,Івано-Франківськ,465
Луцьк,Рівне,480
Тернопіль,Кропивницький,431
Чернівці,Житомир,357
Дніпро,Запоріжжя,487
Кропивницький,Івано-Франківськ,208
Луцьк,Вінниця,319
Київ,Харків,494
Харків,Івано-Франківськ,543
Одеса,Полтава,111
Херсон,Львів,410
Львів,Вінниця,87
Херсон,Львів,638
Ужгород,Житомир,705
Луцьк,Івано-Франківськ,392
Рівне,Львів,718
Дніпро,Рівне,182
Миколаїв,Київ,472
Кропивницький,Рівне,110
Чернівці,Полтава,475
Вінниця,Миколаїв,578
Миколаїв,Дніпро,635
Харків,Чернігів,586
Рівне,Ужгород,68
Кропивницький,Луцьк,102
Чернігів,Рівне,328
Вінниця,Полтава,289
Дніпро,Полтава,505
Запоріжжя,Миколаїв,533
Івано-Франківськ,Миколаїв,224
Львів,Рівне,675
Миколаїв,Івано-Франківськ,287
Житомир,Полтава,431
Суми,Ужгород,475
Ужгород,Тернопіль,549
Харків,Херсон,319
Рівне,Луцьк,269
Херсон,Рівне,240
Чернігів,Запоріжжя,667
Херсон,Івано-Франківськ,87
Запоріжжя,Полтава,217
Тернопіль,Кропивницький,401
Житомир,Харків,535
Київ,Ужгород,507
Ужгород,Житомир,296
Житомир,Чернігів,560
Чернівці,Миколаїв,529
Харків,Івано-Франківськ,662
Миколаїв,Ужгород,313
Полтава,Тернопіль,676
Київ,Полтава,340
Тернопіль,Житомир,256
Одеса,Чернігів,617
Дніпро,Харків,676
Харків,Херсон,458
Чернівці,Тернопіль,618
Київ,Чернівці,397
Суми,Одеса,532
Дніпро,Київ,586
Дніпро,Івано-Франківськ,143
Луцьк,Київ,628
Львів,Кропивницький,484
Харків,Херсон,387
Дніпро,Львів,264
Івано-Франківськ,Львів,189
Миколаїв,Суми,406
Ужгород,Полтава,87
Одеса,Житомир,418
Одеса,Миколаїв,370
Миколаїв,Вінниця,710
Івано-Франківськ,Кропивницький,421
Луцьк,Київ,548
